id,name,sex
130454,Anna Boena Wodarczyk,F
11903,Halfdan Bjlgerud,M
29512,Peterson dos Santos,M
128182,Visut Watanasin,M
7439,Amedeo Banci,M
86034,Hiroyuki Nishiuchi,M
117182,Choji Taira,M
114699,Hayden Ernest Stoeckel,M
66497,Hans Peter Larsen,M
24742,Robert Daniel Marie Alfred Franois Dagallier,M
123521,Irvette van Blerk-van Zyl,F
41607,Heidi Goossens,F
90091,Chatchai Paholpat,M
23440,Eduardo Couto,M
17897,Juan Manuel Cano Ceres,M
20914,Giorgi Chogovadze,M
35843,Marianne Florman Christensen,F
118806,Nanak Chand Thakur,M
7524,Graeme Lachlan Banks,M
114071,Franziska Steffen,F
87981,Chibuzor Augustine Okonkwo,M
33835,Julio Csar Faln,M
82626,"Gustav ""Gustl"" Mller",M
79947,Marko Miura,M
129812,Amy Joy Williams,F
24867,Neisi Patricia Dajomes Barrera,F
115192,Sven Gunnar Strm,M
50596,"Anthony Francis ""Fran"" Huck",M
133329,Irna auna,F
111897,Ryan Alexander Gordon Smyth,M
3764,Sigvard August Andersen,M
21249,"Maurice Froomes ""Moss"" Christie",M
111759,"Ronald Ray ""Ronnie Ray"" Smith",M
94881,Birgit Platzer,F
92271,Csar Pekelman,M
3405,Mohamed Ameur,M
34001,Brian A. Farlow,M
66720,Lau Kwok Kin,M
5977,Franois Aupetit,M
60345,Timothy Kiptanui Too,M
71502,Lu Huihui,F
123887,Gary Van Egmond,M
125213,David Vera San Luis,M
46636,Henry Courtenay Hawtrey,M
114957,Stefan Stoykov,M
48440,"Ronald J. ""Ron"" Hill",M
48467,Pieter Hillense,M
105825,Steinunn Smundsdttir,F
90679,Raymond Anthony Papa,M
8756,Jean Jacques Baumert,M
64698,Hansjrg Kunze,M
46211,Jak Ali (Jacques Montgomery-) Harvey,M
47165,Marek Heinz,M
50709,Madison John Hughes,M
118929,Michel Thpnier,M
134003,Zhong Weiping,F
123128,Heikki Juhani Visnen,M
61888,Georgios Koletis,M
69370,Lasma Liepa,F
23455,Russell Coutts,M
44528,Franc Hafner,M
21139,Charbel Chrabie,M
99906,"Stephanie Louise ""Steph"" Rice",F
110185,Nathalie Simon (-Chevallier),F
126362,"Samuel ""Sammy"" Vogel (Fogel-)",M
93423,"Zsuzsanna ""Zsuzsa"" Peth-Kzi",F
41566,Victor E. Gooding,M
45640,"Niels Waldemar ""Niels Wal"" Hansen",M
101641,Ada Nabila Romn Arroyo,F
41812,Zygmunt Gosiewski,M
57698,Faazil Kassam,M
61600,Frits Johan Marie Herman Koen,M
96576,Charles Nancrede Proctor,M
3195,Albino Alver,M
33992,Norbert Farkas,M
71813,Jyrki Olavi Lumme,M
121386,Pearson Trotman,M
27969,Tarak Dhiab,M
25372,Tuba Dademir-Kocaaa,F
19187,Alberto Cecchi,M
37107,Reiner Frieske,M
73526,Isaac Makwala,M
116892,Edward Jan Szmidt (-Schmidt),M
129864,Gisela Williams Camet Bekker,F
18794,Laurent Aim Cassayet-Armagnac,M
122724,Rigoberto Urn Urn,M
45141,"James ""Jamie"" Hamilton",M
52669,Yavor Ivanov,M
121612,Muenetanda Mamissa Tshijuka,F
42184,"Catherine Anne ""Cathy"" Grainger-Brain",F
30193,Didier Dubois,M
67829,Wendy Lee,F
116163,Eitaro Suzuki,M
18647,Jos Fernando Saraiva Carvalho,M
133561,Kathryn Paige Zemina (-Northcutt),F
31869,Sherif El-Digwy,M
94544,Yvonne Pioch,F
76743,Zenon Bolesaw Maysko,M
39598,Julie Gerecht,F
76767,Martial Mbandjock,M
77114,Pamela Denise McGee,F
131076,Wu Shude,M
129953,Todd Michael Williams,M
11150,Marcon Bezzina,F
53303,"Kenneth Robert ""Ken"" James",M
158,Ali Abdalla Afringi,M
36780,Jennifer Fratesi,F
13554,Iosif Boro,M
67073,Ayaal Lazarev,M
106028,Peter Scharf,M
119418,"Christopher ""Chris"" Thorpe",M
76297,George Frank Mattos,M
134025,Zhou Ping,F
19550,Angela Frances Chalmers (-Espinoza),F
33815,Issa Fall,M
110373,Pentti Olavi Sinersaari,M
122609,Alberto Jos Umaa,M
38627,Jean-Marc Gardette,M
12605,Mihly Bodosi,M
429,Koutoua Francis Abia,M
62891,Anatoly Alekseyevich Koteshev,M
33534,Linda Maria Faber,F
77696,Molly Meech,F
116581,Kaj Sylvan,M
34649,Daniel Fernandes,M
63484,Hennadiy Krasylnykov,M
2654,Amos Ali,M
100977,Joaqun Rocha Herrera,M
111594,Christina Smith,F
118144,Stanko Tavar,M
91343,Ali Parvin,M
9990,Luigi Benedetti,M
59643,Kim Geum-Hwa,F
31376,"Edu Maurice ""Mo"" Edu",M
8036,Pascal Barr,M
15821,Joel Brutus,M
27100,Giovanni Delago,M
48163,"James Frederic ""Jimmy"" Heuga",M
74022,Holley Mangold,F
27789,Cyril Dessel,M
24241,Erin Cumpstone,F
34344,Jan Fegter,M
56947,Heizo Kanayama,M
84452,Mandiaye Ndiaye,M
80840,Jos Antonio Momee Campo,M
100658,Momir Rni,M
89215,"Cornelia Oschkenat (Riefstahl-, -Siebert)",F
79627,Hanna Miluska,F
116767,Piotr Szczepaski,M
58777,Jacques Keyser,M
91956,Pe Aye,M
126036,Carl Vinciquerra,M
98310,Henri Rang,M
12170,Barbara Blatter,F
124739,Aleksandra Vasiljevi,F
60849,Tanja Klein,F
92382,Tobi Pelly Obanio,M
12263,Sean Bloch,M
50949,Hur Seung-Wook,M
53283,"Rebecca Angharad ""Becky"" James",F
105050,Edwin Gonzalo Santos Garca,M
121023,Theoharis Trasha,M
41737,Janez Gorjanc,M
68233,Henryk Leliwa-Roycewicz,M
73510,Nikolay Mikhaylovich Maksimov,M
18861,Queralt Castellet Ibez,F
7404,George A. Bamber,M
14812,"Anton ""Toni"" Breder",M
9175,Gerd Becker,M
114399,"Johann ""Hans"" Sterr",M
49876,Thomas Hrster,M
63129,Andriy Kovalenko,M
123153,Luis Val,M
133166,Roberto Zandonella Necca,M
16133,Lucian Beler,M
37428,Arata Fujiwara,M
103807,Hermann Sailer,M
106616,Sandra Schmitt,F
8019,Eduardo Barragan,M
48388,Peter Burke Hildreth,M
45389,Lilies Handayani,F
7041,Otman Bakkal,M
47862,Gabriel Hernndez Romero,M
103143,Katrin Rutschow-Stomporowski,F
106281,Ernst Boris Schildt,M
125214,Hctor Fernando Vera Vargas,M
79083,Ingrid Mierzwiak (Hamann-),F
9957,Sofiane Bendebka,M
22230,John B. H. Coker,M
61645,Tamatsu Kogure,M
118740,"Timothy James ""Tim"" Tetreault",M
72069,"Willemina Maria ""Willy"" Lust (-Posma)",F
84152,"Ronald Alan ""Ron"" Naslund",M
50756,Hui Ruoqi,F
41080,Vojislav Goloin,M
89957,Tadeusz Jan Pacua,M
64516,Tams Kulifai,M
35171,Isabelle Fijalkowski (-Tournebize),F
66631,Edward Lasquette,M
81398,"Gregory Eugene ""Greg"" Morava",M
26539,Hugues De Roussan,M
74358,Bernard Marchand,M
16873,Frank Marchant Butler,M
21893,Derek J. Clayton,M
71330,Victoria Alimonda Lovelady,F
131409,Muhammad Yaghoub,M
87332,Hannes Obreno,M
77153,Kevin Robert McGrath,M
6740,Jaime Orlando Baeza Zet,M
69537,Vctor Juan Limba,M
83956,Nam Sang-Nam,F
3951,"Anders Olof Antonius ""Olle"" Andersson",M
17830,Lucas Benedito Cndido,M
27643,"Geert Jan Marie ""Geert-Jan"" Derikx",M
38445,Fausto Daniel Garca Navarro,M
84425,Zache N'Dock,M
23718,Rezs Xavier Ferencz Lipot Sndor Crettier,M
27531,Dmitry Vitalyevich Denisov,M
100852,"Albert ""Al"" Robinson",M
5481,Hansjrg Aschenwald,M
21569,Vittorio Cioni,M
19748,Natthanan Chankrajang,F
25250,Danzandarjaagiin Sereeter,M
36936,Elsa Vicente Freire,F
41892,Janina-Kristin Gtz,F
53740,Pawe Krzysztof Jarosiski,M
13594,Sven Mattias Borrman,M
33617,Ana Faez Miclin,F
63212,"Wojciech ""Wojtek"" Kowalski",M
68797,Ejnar Herman Levison,M
94993,George Morgan Plumb,M
99124,Christian Reichert,M
121172,"David A. ""Dave"" Tretowicz",M
26745,Anna-Marie de Zwager,F
58736,"Daniel ""Dan"" Ketchum",M
96018,Ole Poulsen (-Van der Heide),M
75884,Wuttichai Masuk,M
123493,Louis Van Beeck,M
70337,Emilie Livingston,F
26269,Leon De Lathouwer (-Hoogewijs),M
5007,Ccile Argiolas,F
30366,"Louis Dufour, Jr.",M
91787,Pavlos Pavlidis,M
119822,Toomas Tiru,M
128787,"Kenneth Austin ""Ken"" Wellman",M
99476,"Jakobus Willem ""Ko"" Rentmeester",M
100806,Julian Anthony Robertson,M
107084,Anshelm Leonard Schultzberg,M
113559,R. Daniel Stahle,M
80376,Davit Modzmanashvili,M
93125,Jonas Lars Persson,M
129959,Ulis C. Williams,M
13933,Sid Ali Boudina,M
65435,Jean Lacroix (Parizot-),M
27034,Bianca Del Carretto,F
86736,"Marjorie Alexandra ""Zandra"" Nowell (-Johnson)",F
106545,Rudolf Schmidt,M
10085,Arsenio Bentez Zarza,M
105771,David Peter Sawyerr,M
102065,"James Columbus ""Jimmy"" Rosette",M
52071,Virgil Ioan,M
94178,Thomas William Pierie,M
17313,Jordi Joan Calafat Estelrich,M
55957,Ju Sang-Jeom,M
82818,John Munduga,M
6097,Ismael Avila,M
78887,Miao Qing,M
52822,"Danila Sergeyevich ""Dan"" Izotov",M
108097,Seo Jeong-Hwa,F
80781,Jochen Molling,M
2262,David Alarza Palacios,M
18188,Moira Cargill,F
64439,Reijo Aatos Kuistila,M
11639,Dane Alex Bird-Smith,M
24708,Petar Nachev Dachev,M
97642,Jaroslav Rado,M
69202,Li Zicheng,M
111276,"Cyril Seely ""Sig"" Slater",M
68550,Livin Lerno,M
129143,Shelley Wetterberg (-Charchuk),F
78561,Brigitte Mertz,F
6090,Bonifacio vila,M
15777,Knut Lennart Herbert Brunnhage,M
94593,Ion Prclab,M
120996,Abdou Traor,M
57017,Kang Ok-Sun,F
122089,Dumitria Turner,F
92340,Alberto Pellegrino,M
58369,Michelle Kelly,F
99738,Ali Reza Rezaei,M
81323,Alonso Morales,M
121837,Sarah Tueting (-Lemaitre),F
62507,Irina Kormysheva,F
121452,Trng Ke Nhon,M
71175,Oskar Lory,M
38587,Sergio Garca Ortz,M
48025,Graciele Herrmann,F
48149,Rafael Estevo Hettsheimeir,M
124553,Peter Dale Varellas,M
121882,Rustam Tulaganov,M
103213,"John J. ""J. J."" Ryan",M
27698,Nol M. Desaubliaux,M
37655,Sven Gte Grd,M
39905,Gheorghe Ghipu,M
37798,Jean-Paul Gahimbar,M
30327,Nils Duerinck,M
34597,Graeme Ferguson,M
67637,Lee Jae-Yeong,F
96919,Pujol,M
105953,William Schaefer,M
119070,Fridtjof Thoen,M
92710,Habarakadage Perera,M
65650,"Thomas A. Kenneth ""Ken"" Laidlaw",M
9341,"Christopher Stephen ""Chris"" Begg",M
87400,William Scott O'Connor,M
107742,Carlos Seigeshifer,M
6937,Sri Chand Bajaj,M
43042,"Edwin T. ""Ed"" Gross",M
72310,Ma Fang,F
28083,Boubacar Diallo,M
80607,Mate Mojti,M
74557,Aleksander Margiste (Margevi-),M
39916,Kaies Biu Bannour Ghodhbane,M
109303,Yevgeny Aleksandrovich Shishlyannikov,M
29422,Dorjiin Norolkhoo,F
53699,Andrea Jardi Cuadrado,F
117114,Koki Tagashira,M
66509,Thomas Hausgaard Larsen,M
87136,Gary James Oakes,M
24103,Tadeusz Cuch,M
65323,Stephanie Lynn Marie Labb,F
18198,"Silvia ""Sissi"" Carignano",F
110255,Gennadi Simov,M
55213,"Kenneth Edward ""Ken"" Johnson",M
67228,Julie Marie Jones Leach,F
115433,Su Wen-Ho,M
57120,Vladimir Kapirulin,M
40957,"Nikolaos ""Nikos"" Gointoulas",M
115620,Erich Suhrbier,M
125687,Robert Vidal,M
71887,"Robert Michael ""Bob"" Lundeen",M
81986,Prisca Mosimann,F
85485,Eigil Louis Marinus Ferdinand Nielsen,M
17840,Sina Candrian,F
30032,Charles H. Drueding,M
53090,Abbas Jadidi,M
27079,Hermenegildo del Rosso,M
63132,Oleg Yevgenyevich Kovalenko,M
59962,Kim Seon-Yeong,F
74265,Mao Yi,F
19879,Edwin James Gordon Charnaud,M
59430,Wiesawa Bogna Kiesznia (-Buksiska),F
56864,Yuji Kamijo,M
125802,John P. C. Vigurs,M
130455,Urszula Ewa Wodarczyk,F
14527,Paul Anthony Brain,M
22742,Vctor Manuel Contreras Pineda,M
59252,Andriy Ivanovych Khrypta,M
124791,Pamela Vsquez,F
127619,Dale Walters,M
49804,Siegbert Horn,M
9642,"Walter Jones ""Walt"" Bellamy, Jr.",M
118408,Gyrgy Telegdy,M
94700,Viktor Iosifovich Pitirimov,M
44316,Asta Anneli Haaranen (-Klemetti),F
65891,Didier Lamont,M
3879,Berndt Ingemar Andersson,M
29553,Monica Doti,F
132865,"Wilhelm ""Willi"" Zacharias",M
42728,Charles Griffith,M
58657,Robert Kertajn,M
82048,Malin Sofi Mostrm,F
81304,Isaac dos Santos Moraes,M
96784,Stanisaw Przybylski,M
62675,Liudmyla Finohenivna Koshchey,F
65316,Jana Labthov,F
103339,Galina Mikhaylovna Rytova,F
16398,Tairat Bunsuk,M
74325,Csar Mervin Marcano Snchez,M
76239,"Ruth V. ""Ruthie"" Matthes",F
88084,James Alani Olakunle,M
31532,Monday Eguabor,M
35243,Jacques Filippini,M
101037,Vebjrn Rodal,M
65138,Kwag Hye-Jeong,F
79335,Lornd Milassin,M
24506,Lydia Czuckermann-Hatuel,F
29263,Tsvetan Donchev,M
30946,Heorhiy Dybenko,M
97080,Nikolay Pushnitsky,M
47622,Leszek Hensler,M
79582,Mohammed Emdadul Haque Milon,M
21626,Alberto Cisolla,M
31217,Karla Miguelina Echenique Medina,F
93024,Battista Perri,M
121401,Marcel Troupel,M
9772,Ivan Beltrami,M
133405,Markus Zberg,M
125104,Carlos Vliz Wilburt,M
39019,Enak Gavaggio,M
125968,Flavio Villavicencio Cabrera,M
132093,Yen Show-Tzu,F
84384,Valentina Nazarova,F
118738,Jaroslav Tetiva,M
133945,Zheng Dazhen,F
40246,"Joanell ""Joanie"" Gillingham (-Storm)",F
19203,Vincenzo Ceci,M
27388,Dominic Demeritte,M
5517,"Stanley ""Stan"" Ashby",M
33469,Marion Lynette Exelby (-Gray),F
36948,Werner Freitag,M
13811,Alberto Toms Bota Rabasco,M
112952,Jens Christian Srensen,M
38696,Ildar Ilfatovich Garifullin,M
107147,Karel Johan Schummelketel,M
128683,Bianca Margot Wei (-Heinz),F
19424,Ali etiner,M
24844,Dai Xiaoxiang,M
17147,Miguel de Mendona Gonalves Cabrita,M
52746,Jorge V. Ivorra,M
62878,Sergey Vladimirovich Kot,M
52769,Shohei Iwamoto,M
11842,Bizyaagiin Dashgai,M
108508,Konstantin Vitalyevich Shafranov,M
98188,Peter John Ramos Fuentes,M
88235,Pmella Nascimento de Oliveira,F
127719,Chen Wang,F
56596,Josef Kala,M
39813,Riadh Ghandri,M
9896,Mohamed Ben Sheikh,M
63126,Aleksandr Yuryevich Kovalenko,M
88609,Brandon O'Neill,M
265,Mohamed Abdou El-Souad,M
91102,Park Sin-Yeong,M
82926,Anastasiya Muntyanu,F
112218,Eduardo Ignacio Solaeche Gmez,M
31388,Clyde Edwards,M
16868,Alan David Butler,M
54726,Jan Jir,M
129669,August Wildam,M
93771,"Richard Worden ""Dick"" Pew",M
90595,Aleksandr Panov,M
48049,"Magnus ""Max"" Herseth",M
76170,Motoharu Matsumura,M
94063,Frantiek Picek,M
64384,Dieter Khn,M
73183,Anna Mahon (Nordgren-),F
52644,Nikolay Ivanov,M
8874,Justine Bayiga,F
54186,Heike Jensen,F
22027,Suzanne Cloutier,F
35027,Nazario Fiakaifonu,M
85206,Daniel Armand Ngom Kome,M
94944,Jos Plnio de Godoy,M
74116,Sergio Mannironi,M
101887,Flix Andr Roosemont,M
71701,"Milena ""Milly"" Ludwig (-Steinmetz)",F
112516,Song Seung-Ho,M
122432,Yoshihide Ueda,M
119080,Jean Tholey,M
130046,Alistair Carmichael Wilson,M
81909,Cameron Morton,M
45440,Sylvia Hanika (-Holder),F
14429,Diane Rene Bracalente (-Molinaro),F
41314,Tatyana Pavlovna Gonobobleva (Semyonova-),F
41485,Melissa Ann Gonzalez,F
37195,"Robert Charles ""Bob"" Frojen",M
23799,Anna Croci,F
8978,Chester Beach,M
65264,Miguel La Hera Betancourt,M
15742,Dino Bruni,M
129198,Simon Wheeldon,M
44961,Robert Halloran,M
76025,Dan Mathunjawa,M
80737,Katharina Molitor,F
68702,Kurt Leucht,M
94524,Kelson Carlos Santos Pinto,M
129534,Bernd Wiesberger,M
21169,Edgar Norman Christensen,M
41597,Jennifer Goolsbee,F
37802,Beat Ghwiler,M
48021,Maurice Herriott,M
37671,Mohamed Gaber,M
55993,Norman F. Judd,M
73731,Bror Teodor Malm,M
4399,Koit Annamaa,M
36596,Arely Franco Ramos,F
36373,Alexandra Fouace,F
91453,Gianpiero Pastore,M
69091,Li Qingnian,F
64426,David Kuiper,M
8143,Philippe Barroso,M
27162,Sandra Deleglise,F
32224,Daniel Ellensohn,M
83095,William Arthur Murphy,M
101538,Imanol Rojo,M
38825,Irina Vladimirovna Gashennikova,F
104996,Ingrid Santer,F
47886,Jos Carlos Hernndez Cabrera,M
14855,Lars Gran Breisner,M
7751,Luis Barbosa,M
46302,Harry Eustace Haslam,M
58393,Erol Kemah,M
46421,"John Gatenby ""Jack"" Hatfield",M
51198,Hwang Chang-Sik,M
45145,Mark David Hamilton,M
89978,Armando Padilla,M
5605,Konstantinos Aslanidis,M
127485,Johan Mikael Wallberg,M
73628,Aleksandr Ivanovich Maleyev,M
90629,Clinton Panther,M
81995,Elena Moskalov-Polkov,F
7512,Vladimir Banjanac,M
97270,Charles Quaino,M
98053,Cristobal Ramas,M
112128,Eduard Soghomonyan,M
20975,Choi Kyong-Sob,M
51365,Anvar Kamilevich Ibragimov,M
8405,Ghulam Mustafa Bashir,M
9646,Adil Bellaz,M
80874,Anil Kumar Mondal,M
123926,"Hendrik Maarten ""Henk"" van Gent",M
128503,Charndej Weerapol,M
52070,erban Ioan,M
85350,Kevin Ronald Nicholson,M
97439,Alicia Quirk,F
111879,Paitoon Smuthranond,M
83345,Esther Mvondo,F
45436,Reeta Sisko Hanhijoki (Markkanen-),F
31611,Sylvia Eichner,F
36525,Lucas Frana,M
130150,Robert Bruce Wilson,M
97076,Ludwig Puser,M
40406,Daniel Maurice Girard,M
26614,Hudson Santos de Souza,M
51875,Taina Marjatta Impi (-Itkonen),F
47839,Ariel Hernndez Azcuy,M
132324,Yoo Hye-Min,F
49402,"Eleonoor Wendeline ""Noor"" Holsboer",F
96520,Janez Pristov,M
55800,Philippe Joualin,M
107132,Tina Schumacher,F
24370,Neil Cushley,M
80558,Heidi Mohr,F
70637,Eva Logar,F
99989,John Richardson,M
47121,Birgit Heinecke (Richter-),F
16284,Vladimir Grigoryevich Bulatov,M
112237,Bjarne Solbakken,M
106308,Gratia Maria Margretha Schimmelpenninck van der Oye (-van den Bergh),F
43881,Donna-Marie Gurr,F
8406,Khalid Bashir,M
91412,Ludmila Tereza Pslaru (Tama-),F
122425,Gary Uebergang,M
70697,Nikolaos Loizidis,M
26223,Martina de la Puente Piera,F
21397,Oksana Aleksandrovna Chusovitina,F
25691,Alla Vasilyevna Davydova (-Fyodorova),F
45395,"Francis Richard ""Frank"" Handley",M
64657,Georg Kunisch,M
68182,Ernst Leitner,M
74217,"Eftykhia ""Efi"" Mantzaraki",F
86240,John Baptist Lucius Noel,M
131793,Yang Song-Guk,M
125540,Jan Vetenk,M
44817,Melinda Ann Hale (-Rhoads),F
52242,Elbrus Hudsiyat Oglu Isakov,M
50093,"Johann ""Hans"" Houschka",M
15858,Antonn Brych,M
20635,James Nyang Chiengjiek,M
42784,Antoniya Grigorova-Burgova,F
114106,Henrik Stehlik,M
58030,"Joseph ""Joe"" Kayes",M
110190,"Rudolf ""Rudi"" Simon",M
125625,Tania Vicent,F
90198,Helibelton Palacios Zapata,M
29327,Steven Gerard Donnelly,M
5198,Mirella Silva Prado Arnhold,F
6103,Hernn Avils Morales,M
20099,Antony Chemut,M
72264,John J. Lysak,M
92175,Rubens Pedrazzi,M
19829,Michle Marie George Chardonnet (-Piasenta),F
99383,Thierry Renaer,M
112896,"Frederick Oliver Newgent ""Fred"" Sowerby",M
115908,Peter Nils Sundelin,M
27594,Evangelos Depastas,M
67321,Laurence Leboucher,F
61728,Shiori Koike,F
90460,Ion Iulian Panait,M
117852,Katsushi Tao,M
134254,Nicole Zimmermann,F
18369,Danilo Caro Guarnieri,M
29710,Thomas Downing,M
126548,Denis Vladimirovich Volotka,M
33581,Edmund Fabry,M
55602,Bengt Erik Anders Jnsson,M
90124,Fabio Pajella,M
27433,Isabelle Demongeot,F
127661,Andreas Walzer,M
84591,Hiroshi Negami,M
102448,Antonin Rouzier,M
29728,Brian John Doyle,M
19043,Hans Cattini,M
19975,Germn Jos de Jesus Chavarra Jimnez,M
34103,Erwin Fassbind,M
115231,Robert Felix Struckl,M
12727,Vadim Iosifovich Bogiyev,M
80567,Trude Mhwaldov,F
1579,Shikashi Akazawa,M
44718,Stefan Hajduk,M
229,Mahmod Abdelaly,M
5625,Gunnar Henry Asmussen,M
76331,Konstantin Matusevich,M
33138,Yaniuska Isabel Espinosa,F
64334,Valeriy Valeriyovych Kudriashov,M
127416,"James David Campbell ""Jim"" Walker",M
57195,Lszl Karcson,M
36104,David John Oliver Forbes,M
78705,Lothar Metz,M
105217,Dario ari,M
106622,Ingeborg Schmitz,F
43519,"Johannes ""Hannes"" Gufler",M
6182,Ramn Ayala,M
114027,"Aikaterini ""Ekaterini"" Stefanidi",F
107348,Tomasz cigaczewski,M
25018,Damdinsrengiin Nyamkh,M
94177,Gianfranco Claudio Sergio Pieri,M
6181,Nuria Ayala Mitjavila,F
58752,Gusztv Kettesi (Kreiter-),M
41881,Vilmos Gttler,M
98497,Tine Rasmussen Baun,F
101718,Aleksey Gennadyevich Romashov,M
108080,Seo Byeong-Ran,M
20419,Issam Al-Chernoubi,M
105331,Atsushi Sasaki,M
101128,Joaquim Chito Rodrigues,M
57974,Takeo Kawamura,M
118161,Ibrahim Mahmoud Tawfik,M
105304,talo Jos Sartori de Zanno,M
64222,Kanji Kubo,M
78613,"Frdricus Alexis Edwardus Alick ""Freddy"" Msot",M
97265,Lon Giotti Quaglia,M
3561,An Dal-Ho,M
91381,Ali Asghar Pashapour-Alamdari,M
65196,John Kyazze,M
131497,Kanae Yamabe,F
8536,"Robert ""Bobby"" Bath",M
25760,Marcus Vincius Carvalho Lopes D'Almeida,M
73961,Arona Man,M
34986,Slaheddine Al-Fessi,M
103009,Sergey Valentinovich Rusinov,M
21184,Kim Juhl Christensen,M
12200,Petr Blecha,M
42210,Encarnacin Granados Aguilera,F
73422,Meri Kristiina Mkel,F
80347,Stelian Moculescu,M
28609,Dominique Dion,M
76081,Yelena Viktorovna Matoshko,F
12117,Columba Blango,M
80575,Jean-Jacques Moine,M
14836,Bernard Brgeon,M
39887,Rgis Ghesquire,M
66587,"Alma Viktoria ""Tora"" Larsson",F
1986,Hajar Saeed Saad Sowaid Al-Khaldi,F
110861,Konstantin Viktorovich Sivtsov,M
113632,Martin Stamper,M
41000,Anders Christian Golding,M
2440,William Truman Aldrich,M
69118,Li Wei,M
26705,Franois De Wagheneire,M
33740,Maria Faka,F
26102,Guy de Huertas,M
56268,Adil Kaaba,M
724,Martn Ral Acosta y Lara Daz,M
68693,Jirka Letzin,M
100983,Solonei Rocha da Silva,M
10605,Ricardo Bermejo Lpez,M
36689,Valner Frankovi,M
113682,Gorazd tangelj,M
124089,Caia Jaqueline van Maasakker,F
13953,Oussama Al-Boughanmi,M
36865,Amanda Louise Freed,F
3725,Jan Eli Andersen,M
64422,"Franciscus Johannes Albertus ""Frans"" Kuijper",M
23815,Sabrina Crognale,F
119358,Somsak Thongsuk,M
65788,Yves Lamarque,M
87465,Thomas O'Donohue,M
22436,Bruna Giulia Colombetti-Peroncini,F
60049,Kim Yeo-Yeong,F
108590,Artyom Shaloyan,M
124064,Aernout van Lennep,M
57083,Waldo Ariel Kantor,M
120951,Sotirios Trakas,M
16935,Vasily Pavlovich Butusov,M
21308,Chuah Eng Cheng,M
123934,Louis Van Gheem,M
2910,Stanley Fabian Allotey,M
20575,Chiang Tai-Chuan,M
42921,Thoms Grob Urza,M
134247,Jrg Zimmermann,M
100173,Arnold O. Riegger,M
4807,"Manuel Araneta, Jr.",M
101577,Fridolina Rolf,F
4107,Cyril Romain Andresen,M
88697,Jzsef nody,M
110903,Sten Hugo Sjgren,M
94508,Robert Doru Pinter,M
46118,David Harte,M
80008,Tom Mitchell,M
127090,Ryszard Wach,M
97662,Nadezhda Radovitskaya,F
99802,Ri Se-Gwang,M
126953,Simon Frans Vroemen,M
62714,Kaarlo Anton Koskelo (pl-),M
63597,Andrey Sergeyevich Kraytor,M
65661,Erkki Juhani Laine,M
132879,Teodor Zaczyk,M
53753,Alberto Jarrn Jaramillo,M
65954,Burt Jude Lancon,M
46345,Mohamed Hassane,M
93234,Paul Karoly Pesthy,M
105023,Augusto Fernando Sants Ahumada,M
11988,Jaime Bladas Santasusagna,M
38945,Sbastien Gattuso,M
60752,Iraklis Klangas,M
86253,Beatriz Nogalez Gonzlez,F
99974,Brian Edward Richardson,M
125923,Carlos Alejandro Villanueva Martnez,M
67453,Lee Bu-Ti,M
108727,"Ivan Gordon ""Ivor"" Sharpe",M
38010,Marcelo Daniel Gallardo,M
33717,Mria Faithov-Mranov,F
72822,Ilona Barbara Mdra,F
16386,Wilfred Kipkemboi Bungei,M
27022,Dieter Dekoninck,M
88417,"Rigmor Olsen (-Zoega, -Christensen)",F
12771,Hernn Jorge Boher Rosales,M
66848,Henri Lauvaux,M
